what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.ptp.launch,5.0.0.201202152003,"org.eclipse.ptp.launch",1350190585563
stopped,bundle,org.eclipse.ptp.debug.ui,4.0.0.201202152003,"org.eclipse.ptp.debug.ui",1350190585563
stopped,bundle,org.eclipse.ptp.rdt.managedbuilder.xlupc.ui,1.0.0.201202152003,"org.eclipse.ptp.rdt.managedbuilder.xlupc.ui",1350190585563
stopped,bundle,org.eclipse.ptp.rdt.managedbuilder.xlc.ui,3.1.0.201202152003,"org.eclipse.ptp.rdt.managedbuilder.xlc.ui",1350190585564
stopped,bundle,org.eclipse.ptp.rdt.server.dstore,2.0.0.201202152003,"org.eclipse.ptp.rdt.server.dstore",1350190585564
stopped,bundle,org.eclipse.ptp.rdt.ui,3.1.100.201202152003,"org.eclipse.ptp.rdt.ui",1350190585564
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1350190585564
stopped,bundle,org.eclipse.cdt.managedbuilder.xlupc.ui,1.1.0.201202111925,"org.eclipse.cdt.managedbuilder.xlupc.ui",1350190585564
stopped,bundle,org.eclipse.cdt.managedbuilder.xlc.ui,6.3.1.201202111925,"org.eclipse.cdt.managedbuilder.xlc.ui",1350190585564
stopped,bundle,org.eclipse.ptp.rdt.managedbuilder.gnu.ui,2.0.0.201202152003,"org.eclipse.ptp.rdt.managedbuilder.gnu.ui",1350190585564
stopped,bundle,org.eclipse.ptp.rdt.sync.git.ui,1.0.0.201202152003,"org.eclipse.ptp.rdt.sync.git.ui",1350190585565
stopped,bundle,org.eclipse.ptp.rdt.sync.ui,2.0.0.201202152003,"org.eclipse.ptp.rdt.sync.ui",1350190585565
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1350190585565
stopped,bundle,org.eclipse.ptp.rdt.make.ui,1.1.0.201202152003,"org.eclipse.ptp.rdt.make.ui",1350190585565
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1350190585565
stopped,bundle,org.eclipse.ptp.pldt.lapi,6.0.0.201202152003,"org.eclipse.ptp.pldt.lapi",1350190585565
stopped,bundle,org.eclipse.ptp.pldt.mpi.analysis,6.0.0.201202152003,"org.eclipse.ptp.pldt.mpi.analysis",1350190585565
stopped,bundle,org.eclipse.ptp.pldt.openmp.ui.pv,6.0.0.201202152003,"org.eclipse.ptp.pldt.openmp.ui.pv",1350190585566
stopped,bundle,org.eclipse.ptp.pldt.openmp.analysis,6.0.0.201202152003,"org.eclipse.ptp.pldt.openmp.analysis",1350190585566
stopped,bundle,org.eclipse.ptp.pldt.upc,6.0.0.201202152003,"org.eclipse.ptp.pldt.upc",1350190585566
stopped,bundle,org.eclipse.ptp.pldt.common,6.0.0.201202152003,"org.eclipse.ptp.pldt.common",1350190585566
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1350190585630
stopped,bundle,org.eclipse.dltk.testing,3.0.0.v20110423,"org.eclipse.dltk.testing",1350190585632
