what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.project.cleanAction",1350614300707
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614300736
error,log,,,"Invalid ZIP archive: /home/mandeep/Downloads/andengine/andengine_stable/bin/andengine_stable.jar",1350614304144
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350614316201
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614320436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614328204
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614344995
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614346317
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614348676
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614352836
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614352859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614355744
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614363003
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614363031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614365821
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614367536
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614367580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614372377
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.project.cleanAction",1350614374220
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614374244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614383313
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614399908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614405570
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614417452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614425808
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614427119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614427160
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614429340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614438068
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614445388
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614445416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614449436
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.project.cleanAction",1350614450453
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614450475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614473053
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614486814
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614487573
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614493767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614496633
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614511431
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.refresh",1350614519957
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.refresh",1350614525911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614536706
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.project.cleanAction",1350614538064
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614538097
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350614539112
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614541342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614566024
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614585337
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350614585386
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614586726
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.refresh",1350614589312
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350614600014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614612040
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614620029
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614620040
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614641194
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350614643706
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350614655379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614679882
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614690194
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614690206
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614692583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614695058
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614700242
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614700253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614702730
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614704411
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614709836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614711867
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614717650
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614717687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614722004
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614739151
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614739190
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614739894
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614740910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614744367
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.project.cleanAction",1350614745413
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614745445
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614749275
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614751178
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350614755535
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1350614766458
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614771670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614774815
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614779518
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614779567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614783387
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614786305
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614786344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614789714
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614796084
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614796116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614798582
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614807120
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614807146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614813915
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614820831
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614820872
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614823200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614831158
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.project.cleanAction",1350614832087
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614832123
error,log,,,"Invalid ZIP archive: /home/mandeep/Downloads/andengine/andengine_stable/bin/andengine_stable.jar",1350614835456
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614838918
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350614848976
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614855124
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614879810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614881534
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350614883976
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614884014
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614885004
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614886872
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350614893019
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350614897784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614942254
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350614944326
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350614964522
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.refresh",1350614970360
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614972737
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.refresh",1350614973981
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.refresh",1350614978707
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350614985899
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350614993992
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615014507
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.undo",1350615052088
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1350615059910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615061758
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615063262
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615076587
opened,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615079295
activated,perspective,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.JavaPerspective",1350615079295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615079342
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615079359
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615079361
closed,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615082300
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615082677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615085337
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615087310
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615090152
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615095364
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350615098782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615099411
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615102235
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1350615115872
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615154758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615160305
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.project.cleanAction",1350615161530
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615161562
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615167887
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615173212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615189541
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350615192281
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615192311
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350615192951
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615195614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615197188
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350615201047
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615201091
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350615202221
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615203526
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615207168
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.save",1350615214065
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615222405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615227190
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615322539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615323778
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615326228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615327196
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615329080
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615335421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615343646
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615347281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615347697
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.edit.paste",1350615348589
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615348643
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615352459
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1350615353172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615357063
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615359448
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615363440
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615379708
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.save",1350615382782
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615387852
closed,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615387852
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350615389869
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615391571
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350615397337
closed,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615397338
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615398654
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1350615401651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615404261
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615405302
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.save",1350615406955
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350615407871
closed,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615407871
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615410599
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350615410599
opened,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615416051
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615416107
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615416157
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615418543
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1350615420832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615422221
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615422626
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.save",1350615424725
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615426235
opened,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615426482
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615426542
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615426581
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615427954
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1350615428362
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1350615429901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615430683
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615431060
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615431860
opened,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615432148
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615432206
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615432255
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615433459
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1350615435549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615436566
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615437043
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615438150
opened,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615438407
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615438481
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615438529
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615439696
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1350615442286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615443017
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615443377
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615444265
opened,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615444636
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615444708
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615444754
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615446002
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1350615448529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615449585
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350615449979
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.save",1350615451246
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615452871
opened,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615453148
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615453209
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350615453247
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350615454723
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1350615455174
