what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.databinding.emf",1350610092727
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.3.0.r37x201202061752,"org.eclipse.wb.rcp.databinding.xwt",1350610092758
stopped,bundle,org.eclipse.wb.rcp.databinding,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.databinding",1350610092781
stopped,bundle,org.eclipse.wb.rcp.nebula,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.nebula",1350610092802
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.swing2swt",1350610092803
stopped,bundle,org.eclipse.wb.xwt,1.3.0.r37x201202061752,"org.eclipse.wb.xwt",1350610092833
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1350610114690
started,bundle,org.eclipse.osgi,3.7.0.dist,"org.eclipse.osgi",1350610114716
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.dist,"org.eclipse.equinox.simpleconfigurator",1350610114717
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1350610114717
started,bundle,org.eclipse.compare.core,3.5.200.dist,"org.eclipse.compare.core",1350610114725
started,bundle,org.eclipse.core.contenttype,3.4.100.dist,"org.eclipse.core.contenttype",1350610114726
started,bundle,org.eclipse.core.databinding.observable,1.4.0.dist,"org.eclipse.core.databinding.observable",1350610114738
started,bundle,org.eclipse.core.expressions,3.4.300.dist,"org.eclipse.core.expressions",1350610114738
started,bundle,org.eclipse.core.filebuffers,3.5.200.dist,"org.eclipse.core.filebuffers",1350610114746
started,bundle,org.eclipse.core.filesystem,1.3.100.dist,"org.eclipse.core.filesystem",1350610114749
started,bundle,org.eclipse.core.jobs,3.5.100.dist,"org.eclipse.core.jobs",1350610114750
started,bundle,org.eclipse.core.net,1.2.100.dist,"org.eclipse.core.net",1350610114757
started,bundle,org.eclipse.core.resources,3.7.100.dist,"org.eclipse.core.resources",1350610114758
started,bundle,org.eclipse.core.runtime,3.7.0.dist,"org.eclipse.core.runtime",1350610114761
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.dist,"org.eclipse.core.runtime.compatibility",1350610114766
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.dist,"org.eclipse.core.runtime.compatibility.auth",1350610114769
started,bundle,org.eclipse.core.variables,3.2.500.dist,"org.eclipse.core.variables",1350610114770
started,bundle,org.eclipse.debug.core,3.7.0.dist,"org.eclipse.debug.core",1350610114771
started,bundle,org.eclipse.equinox.app,1.3.100.dist,"org.eclipse.equinox.app",1350610114788
started,bundle,org.eclipse.equinox.common,3.6.0.dist,"org.eclipse.equinox.common",1350610114789
started,bundle,org.eclipse.equinox.ds,1.3.0.dist,"org.eclipse.equinox.ds",1350610114790
started,bundle,org.eclipse.equinox.event,1.2.100.dist,"org.eclipse.equinox.event",1350610114798
started,bundle,org.eclipse.equinox.p2.core,2.1.0.dist,"org.eclipse.equinox.p2.core",1350610114806
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.dist,"org.eclipse.equinox.p2.directorywatcher",1350610114808
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.dist,"org.eclipse.equinox.p2.engine",1350610114809
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.dist,"org.eclipse.equinox.p2.metadata",1350610114810
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.dist,"org.eclipse.equinox.p2.metadata.repository",1350610114810
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.dist,"org.eclipse.equinox.p2.operations",1350610114829
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.dist,"org.eclipse.equinox.p2.reconciler.dropins",1350610114830
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.dist,"org.eclipse.equinox.p2.repository",1350610114834
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.dist,"org.eclipse.equinox.p2.ui.sdk.scheduler",1350610114837
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.dist,"org.eclipse.equinox.p2.updatechecker",1350610114842
started,bundle,org.eclipse.equinox.preferences,3.4.0.dist,"org.eclipse.equinox.preferences",1350610114849
started,bundle,org.eclipse.equinox.registry,3.5.100.dist,"org.eclipse.equinox.registry",1350610114850
started,bundle,org.eclipse.equinox.security,1.1.0.dist,"org.eclipse.equinox.security",1350610114858
started,bundle,org.eclipse.equinox.util,1.0.300.dist,"org.eclipse.equinox.util",1350610114866
started,bundle,org.eclipse.help,3.5.100.dist,"org.eclipse.help",1350610114869
started,bundle,org.eclipse.jface,3.7.0.dist,"org.eclipse.jface",1350610114869
started,bundle,org.eclipse.jsch.core,1.1.300.dist,"org.eclipse.jsch.core",1350610114878
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.dist,"org.eclipse.ltk.core.refactoring",1350610114878
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.dist,"org.eclipse.ltk.ui.refactoring",1350610114893
started,bundle,org.eclipse.team.core,3.6.0.dist,"org.eclipse.team.core",1350610114894
started,bundle,org.eclipse.team.cvs.core,3.3.400.dist,"org.eclipse.team.cvs.core",1350610114895
started,bundle,org.eclipse.team.cvs.ui,3.3.400.dist,"org.eclipse.team.cvs.ui",1350610114896
started,bundle,org.eclipse.team.ui,3.6.100.dist,"org.eclipse.team.ui",1350610114905
started,bundle,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui",1350610114914
started,bundle,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console",1350610114915
started,bundle,org.eclipse.ui.editors,3.7.0.dist,"org.eclipse.ui.editors",1350610114915
started,bundle,org.eclipse.ui.forms,3.5.100.dist,"org.eclipse.ui.forms",1350610114928
started,bundle,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.ide",1350610114934
started,bundle,org.eclipse.ui.navigator,3.5.100.dist,"org.eclipse.ui.navigator",1350610114934
started,bundle,org.eclipse.ui.net,1.2.100.dist,"org.eclipse.ui.net",1350610114942
started,bundle,org.eclipse.ui.views,3.6.0.dist,"org.eclipse.ui.views",1350610114943
started,bundle,org.eclipse.ui.workbench,3.7.0.dist,"org.eclipse.ui.workbench",1350610114943
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.dist,"org.eclipse.ui.workbench.texteditor",1350610114958
started,bundle,org.eclipse.update.configurator,3.3.100.dist,"org.eclipse.update.configurator",1350610114962
started,bundle,org.eclipse.update.core,3.2.500.dist,"org.eclipse.update.core",1350610114970
started,bundle,org.eclipse.update.scheduler,3.2.300.dist,"org.eclipse.update.scheduler",1350610114978
started,bundle,org.eclipse.jdt.apt.core,3.3.500.dist,"org.eclipse.jdt.apt.core",1350610114978
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.dist,"org.eclipse.jdt.apt.pluggable.core",1350610114988
started,bundle,org.eclipse.jdt.core,3.7.0.dist,"org.eclipse.jdt.core",1350610114997
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.dist,"org.eclipse.jdt.core.manipulation",1350610115002
started,bundle,org.eclipse.jdt.launching,3.6.0.dist,"org.eclipse.jdt.launching",1350610115003
started,bundle,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui",1350610115003
started,bundle,org.eclipse.pde.launching,3.6.0.dist,"org.eclipse.pde.launching",1350610115004
started,bundle,org.eclipse.pde.ui,3.6.100.dist,"org.eclipse.pde.ui",1350610115011
started,bundle,org.eclipse.ui.views.log,1.0.200.dist,"org.eclipse.ui.views.log",1350610115026
started,bundle,org.eclipse.actf.model.ui,0.9.2.R201202151037,"org.eclipse.actf.model.ui",1350610115027
started,bundle,org.eclipse.actf.ui,0.9.2.R201202151037,"org.eclipse.actf.ui",1350610115028
started,bundle,org.eclipse.actf.visualization.blind,0.9.2.R201202151037,"org.eclipse.actf.visualization.blind",1350610115037
started,bundle,org.eclipse.actf.visualization.gui,0.9.2.R201202151037,"org.eclipse.actf.visualization.gui",1350610115048
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1350610115049
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1350610115054
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1350610115055
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1350610115066
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1350610115072
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1350610115089
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1350610115091
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1350610115092
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1350610115110
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1350610115118
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1350610115119
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20101211-0331,"org.eclipse.dltk.rse.core",1350610115120
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20101212-1106,"org.eclipse.dltk.rse.ui",1350610115120
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1350610115151
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1350610115152
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1350610115165
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1350610115166
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1350610115167
started,bundle,org.eclipse.photran.core,7.0.0.201202151942,"org.eclipse.photran.core",1350610115167
started,bundle,org.eclipse.photran.core.vpg,7.0.0.201202151942,"org.eclipse.photran.core.vpg",1350610115186
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1350610115187
started,bundle,org.eclipse.rse.core,3.2.2.R33x_v201110030150,"org.eclipse.rse.core",1350610115188
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1350610115188
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1350610115200
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1350610115211
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1350610115212
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1350610115217
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1350610115218
started,bundle,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui",1350610115220
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1350610115232
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1350610115233
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1350610115234
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1350610115235
started,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1350610115235
started,bundle,com.android.ide.eclipse.base,20.0.3.v201208082019-427395,"com.android.ide.eclipse.base",1350610115235
os,sysinfo,,,"linux",1350610115277
arch,sysinfo,,,"x86_64",1350610115277
ws,sysinfo,,,"gtk",1350610115277
locale,sysinfo,,,"en_US",1350610115277
processors,sysinfo,,,"2",1350610115278
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1350610115278
java.runtime.version,sysinfo,,,"1.6.0_23-b23",1350610115278
java.specification.name,sysinfo,,,"Java Platform API Specification",1350610115278
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350610115278
java.specification.version,sysinfo,,,"1.6",1350610115278
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1350610115278
java.version,sysinfo,,,"1.6.0_23",1350610115278
java.vm.info,sysinfo,,,"mixed mode",1350610115278
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1350610115278
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1350610115278
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350610115278
java.vm.specification.version,sysinfo,,,"1.0",1350610115278
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1350610115278
java.vm.version,sysinfo,,,"20.0-b11",1350610115278
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1350610115302
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.dist,"org.eclipse.equinox.p2.updatesite",1350610128760
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.dist,"org.eclipse.equinox.p2.publisher",1350610128771
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.dist,"org.eclipse.equinox.p2.transport.ecf",1350610129085
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.dist,"org.eclipse.ecf.filetransfer",1350610129121
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.dist,"org.eclipse.equinox.p2.publisher.eclipse",1350610129193
started,bundle,org.eclipse.ecf.identity,3.1.100.dist,"org.eclipse.ecf.identity",1350610129297
started,bundle,org.eclipse.ecf,3.1.200.dist,"org.eclipse.ecf",1350610129351
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.dist,"org.eclipse.ecf.provider.filetransfer.httpclient",1350610129425
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.dist,"org.eclipse.ecf.provider.filetransfer",1350610129445
opened,view,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.views.ProgressView",1350610192988
activated,view,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.views.ProgressView",1350610193655
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350610199955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610236715
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610242992
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350610249265
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1350610253592
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1350610254205
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1350610255808
started,bundle,org.eclipse.php.core,3.0.1.v201201110400,"org.eclipse.php.core",1350610255898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610274761
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.dist,"org.eclipse.equinox.p2.extensionlocation",1350610275119
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.100.dist,"org.eclipse.equinox.p2.artifact.repository",1350610275140
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.0.dist,"org.eclipse.equinox.p2.touchpoint.eclipse",1350610275495
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.project.cleanAction",1350610275948
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610276029
started,bundle,org.eclipse.equinox.p2.director,2.1.0.dist,"org.eclipse.equinox.p2.director",1350610299229
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.dist,"org.eclipse.equinox.p2.garbagecollector",1350610299323
error,log,,,"Invalid preference page path: HTML Syntax",1350610322571
error,log,,,"Invalid preference page path: XML Syntax",1350610322573
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1350610322736
started,bundle,org.eclipse.compare,3.5.200.dist,"org.eclipse.compare",1350610324396
started,bundle,org.eclipse.debug.ui,3.7.0.dist,"org.eclipse.debug.ui",1350610327147
started,bundle,org.eclipse.jdt.junit.core,3.7.0.dist,"org.eclipse.jdt.junit.core",1350610327419
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1350610328492
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1350610328574
started,bundle,org.eclipse.ptp.rm.generic.ui,1.0.0.201202152003,"org.eclipse.ptp.rm.generic.ui",1350610330172
started,bundle,org.eclipse.ptp.services.core,2.1.0.201202152003,"org.eclipse.ptp.services.core",1350610330267
started,bundle,org.eclipse.ptp.rdt.core,3.1.100.201202152003,"org.eclipse.ptp.rdt.core",1350610330434
started,bundle,org.eclipse.ptp.rdt.ui,3.1.100.201202152003,"org.eclipse.ptp.rdt.ui",1350610330460
started,bundle,org.eclipse.ptp.core,5.0.0.201202152003,"org.eclipse.ptp.core",1350610330724
started,bundle,org.eclipse.ptp.rm.mpi.mpich2.ui,2.0.0.201202152003,"org.eclipse.ptp.rm.mpi.mpich2.ui",1350610330761
started,bundle,org.eclipse.ptp.rm.mpi.openmpi.ui,2.0.0.201202152003,"org.eclipse.ptp.rm.mpi.openmpi.ui",1350610330794
started,bundle,org.eclipse.ptp.rm.slurm.ui,4.0.0.201202152003,"org.eclipse.ptp.rm.slurm.ui",1350610330828
started,bundle,org.eclipse.ptp.ui,5.0.0.201202152003,"org.eclipse.ptp.ui",1350610330840
started,bundle,org.eclipse.ptp.debug.core,5.0.0.201202152003,"org.eclipse.ptp.debug.core",1350610331071
started,bundle,org.eclipse.ptp.debug.ui,4.0.0.201202152003,"org.eclipse.ptp.debug.ui",1350610331168
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1350610331637
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350610331815
started,bundle,com.android.ide.eclipse.traceview,20.0.3.v201208082019-427395,"com.android.ide.eclipse.traceview",1350610332735
activated,view,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.views.ProgressView",1350610430817
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350610431329
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350610435899
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350610540020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610541521
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350610554210
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610554262
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350610559436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610565091
executed,command,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.project.cleanAction",1350610566217
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610566318
started,bundle,org.eclipse.jdt.junit,3.7.0.dist,"org.eclipse.jdt.junit",1350610567310
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350610569569
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350610577453
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350610591006
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350610595270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610596634
executed,command,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.file.properties",1350610602598
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610602688
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1350610606232
activated,view,org.eclipse.ui.console,3.5.100.dist,"org.eclipse.ui.console.ConsoleView",1350610612562
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350610622059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350610628104
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1350610657478
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1350610658030
