what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1350190512211
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1350190512212
started,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1350190512212
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1350190512212
started,bundle,org.eclipse.photran.core,7.0.0.201202151942,"org.eclipse.photran.core",1350190512212
started,bundle,org.eclipse.photran.core.vpg,7.0.0.201202151942,"org.eclipse.photran.core.vpg",1350190512212
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1350190512212
started,bundle,org.eclipse.rse.core,3.2.2.R33x_v201110030150,"org.eclipse.rse.core",1350190512212
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1350190512212
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1350190512212
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1350190512212
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1350190512212
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1350190512213
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1350190512213
started,bundle,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui",1350190512213
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1350190512213
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1350190512213
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1350190512213
os,sysinfo,,,"linux",1350190512233
arch,sysinfo,,,"x86_64",1350190512233
ws,sysinfo,,,"gtk",1350190512233
locale,sysinfo,,,"en_US",1350190512233
processors,sysinfo,,,"2",1350190512233
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1350190512233
java.runtime.version,sysinfo,,,"1.6.0_23-b23",1350190512233
java.specification.name,sysinfo,,,"Java Platform API Specification",1350190512233
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350190512233
java.specification.version,sysinfo,,,"1.6",1350190512233
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1350190512233
java.version,sysinfo,,,"1.6.0_23",1350190512233
java.vm.info,sysinfo,,,"mixed mode",1350190512233
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1350190512233
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1350190512233
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350190512233
java.vm.specification.version,sysinfo,,,"1.0",1350190512233
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1350190512233
java.vm.version,sysinfo,,,"20.0-b11",1350190512233
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1350190512249
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1350190513759
opened,view,org.eclipse.ui.ide,3.7.0.dist,"org.eclipse.ui.views.ProblemView",1350190515270
activated,editor,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.CompilationUnitEditor",1350190515421
